Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A]
2025-11-04-,22,57,43,26.48,49.53,-1.41,-1.36,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.00,815.60,893.70,935.10,980.60,980.60,958.80,951.40,993.60,965.70,926.90,969.50,827.60,840.60,822.60,769.20,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,44,26.50,49.50,-1.40,-1.35,-0.84,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.00,815.60,893.70,935.10,980.60,980.60,958.80,952.00,993.60,966.10,926.90,969.90,828.00,841.00,822.90,769.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,45,26.52,49.51,-1.41,-1.36,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.00,815.60,893.70,935.10,980.60,980.60,958.80,952.00,993.60,966.10,926.90,969.90,828.00,841.00,822.90,769.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,46,26.53,49.50,-1.40,-1.34,-0.84,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.30,815.90,894.10,935.50,981.10,981.10,959.20,952.40,994.00,966.60,927.30,970.20,828.00,841.00,822.90,769.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,47,26.55,49.48,-1.41,-1.36,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.30,815.90,894.10,935.50,981.10,981.10,959.20,952.40,994.00,966.60,927.30,970.20,828.40,841.30,823.10,769.70,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,48,26.57,49.49,-1.39,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.30,815.90,894.10,935.50,981.10,981.10,959.20,952.40,994.00,966.60,927.30,970.20,828.40,841.30,823.10,769.70,1448.50,1448.50,0.006,4.860,87.100
2025-11-04-,22,57,49,26.58,49.50,-1.42,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.60,816.30,894.40,935.80,981.40,981.40,959.70,952.90,994.50,967.00,927.70,970.60,828.40,841.30,823.10,769.70,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,50,26.60,49.49,-1.40,-1.35,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.60,816.30,894.40,935.80,981.40,981.40,959.70,952.90,994.50,967.00,927.70,970.60,828.80,841.60,823.40,770.00,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,51,26.62,49.51,-1.41,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.60,816.30,894.40,935.80,981.40,981.40,959.70,952.90,994.50,967.00,927.70,970.60,828.80,841.60,823.40,770.00,1448.50,1448.50,0.006,4.860,87.100
2025-11-04-,22,57,52,26.63,49.48,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.90,816.60,894.90,936.30,981.80,981.80,960.10,953.30,994.90,967.40,928.00,971.00,829.20,841.60,823.70,770.00,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,53,26.65,49.50,-1.41,-1.35,-0.85,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,764.90,816.60,894.90,936.30,981.80,981.80,960.10,953.30,994.90,967.40,928.00,971.00,829.20,842.00,823.70,770.30,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,54,26.67,49.50,-1.40,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.20,816.60,895.20,936.30,982.30,981.80,960.10,953.30,994.90,967.40,928.00,971.00,829.20,842.00,823.70,770.30,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,55,26.68,49.51,-1.42,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.20,816.90,895.20,936.70,982.30,982.30,960.50,953.70,995.30,967.80,928.50,971.30,829.70,842.00,824.00,770.30,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,56,26.70,49.48,-1.40,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.20,816.90,895.20,936.70,982.30,982.30,960.50,953.70,995.30,967.80,928.50,971.30,829.70,842.40,824.00,770.50,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,57,26.72,49.49,-1.42,-1.35,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.50,816.90,895.50,936.70,982.60,982.30,960.50,953.70,995.30,967.80,928.50,971.30,829.70,842.40,824.00,770.50,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,58,26.73,49.49,-1.40,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.50,817.20,895.50,937.00,982.60,982.70,960.90,954.20,995.80,968.20,928.90,971.70,830.00,842.70,824.20,770.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,57,59,26.75,49.51,-1.41,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.50,817.20,895.50,937.00,982.60,982.70,960.90,954.20,995.80,968.20,928.90,971.70,830.00,842.70,824.20,770.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 0,26.77,49.50,-1.41,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.80,817.60,895.90,937.50,983.00,983.00,960.90,954.20,995.80,968.20,928.90,971.70,830.00,842.70,824.20,770.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 1,26.78,49.50,-1.41,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.80,817.60,895.90,937.50,983.00,983.00,961.40,954.60,996.10,968.60,929.30,972.10,830.40,843.10,824.50,771.00,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 2,26.80,49.49,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,765.80,817.60,895.90,937.50,983.00,983.00,961.40,954.60,996.10,968.60,929.30,972.10,830.40,843.10,824.50,771.00,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 3,26.82,49.50,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,766.10,817.90,896.30,937.80,983.40,983.50,961.40,954.60,996.10,968.60,929.30,972.10,830.40,843.10,824.50,771.00,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 4,26.83,49.50,-1.39,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,766.10,817.90,896.30,937.80,983.40,983.50,961.70,955.10,996.50,969.10,929.70,972.40,830.80,843.40,824.80,771.30,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 5,26.85,49.50,-1.41,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,766.10,817.90,896.30,937.80,983.40,983.50,961.70,955.10,996.50,969.10,929.70,972.40,830.80,843.40,824.80,771.30,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 6,26.87,49.50,-1.39,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,766.40,818.20,896.60,938.20,983.80,983.90,962.30,955.10,997.00,969.10,930.10,972.40,830.80,843.40,824.80,771.30,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 7,26.88,49.50,-1.41,-1.37,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,766.40,818.20,896.60,938.20,983.80,983.90,962.30,955.60,997.00,969.40,930.10,972.80,831.20,843.70,825.10,771.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 8,26.90,49.50,-1.42,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,766.40,818.20,896.60,938.20,983.80,983.90,962.30,955.60,997.00,969.40,930.10,972.80,831.20,843.70,825.10,771.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58, 9,26.92,49.48,-1.41,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,766.70,818.50,897.00,938.60,984.20,984.30,962.60,955.60,997.40,969.40,930.60,972.80,831.20,843.70,825.10,771.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,10,26.93,49.49,-1.41,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,766.70,818.50,897.00,938.60,984.20,984.30,962.60,956.00,997.40,969.90,930.60,973.20,831.60,844.10,825.40,771.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,11,26.95,49.51,-1.42,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,766.70,818.50,897.00,938.60,984.20,984.30,962.60,956.00,997.40,969.90,930.60,973.20,831.60,844.10,825.40,771.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,12,26.97,49.48,-1.42,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,767.00,818.80,897.40,939.00,984.60,984.70,963.10,956.50,997.90,970.30,931.00,973.50,831.60,844.10,825.40,771.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,13,26.98,49.49,-1.41,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,767.00,818.80,897.40,939.00,984.60,984.70,963.10,956.50,997.90,970.30,931.00,973.50,832.00,844.50,825.60,772.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,14,27.00,49.50,-1.42,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,767.00,818.80,897.40,939.00,984.60,984.70,963.10,956.50,997.90,970.30,931.00,973.50,832.00,844.50,825.60,772.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,15,27.02,49.50,-1.42,-1.35,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,767.20,819.10,897.70,939.30,985.00,985.10,963.50,956.90,998.30,970.60,931.30,973.90,832.00,844.50,825.60,772.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,16,27.03,49.50,-1.42,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,767.20,819.10,897.70,939.30,985.00,985.10,963.50,956.90,998.30,970.60,931.30,973.90,832.40,844.80,825.90,772.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,17,27.05,49.49,-1.41,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,767.20,819.10,897.70,939.30,985.00,985.10,963.50,956.90,998.30,970.60,931.30,973.90,832.40,844.80,825.90,772.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,18,27.07,49.49,-1.42,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,767.50,819.50,898.10,939.70,985.40,985.50,963.90,957.30,998.70,971.10,931.80,974.30,832.90,844.80,826.20,772.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,19,27.08,49.50,-1.42,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,767.50,819.50,898.10,939.70,985.40,985.50,963.90,957.30,998.70,971.10,931.80,974.30,832.90,845.10,826.20,772.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,20,27.10,49.48,-1.42,-1.35,-0.86,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,767.50,819.50,898.10,939.70,985.40,985.50,963.90,957.30,998.70,971.10,931.80,974.30,832.90,845.10,826.20,772.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,21,27.12,49.50,-1.42,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,767.80,819.80,898.40,940.10,985.80,985.90,964.40,957.80,999.10,971.50,932.20,974.60,833.30,845.10,826.50,772.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,22,27.13,49.53,-1.41,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,767.80,819.80,898.40,940.10,985.80,985.90,964.40,957.80,999.10,971.50,932.20,974.60,833.30,845.50,826.50,772.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,23,27.15,49.50,-1.41,-1.36,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.10,819.80,898.80,940.10,986.10,985.90,964.40,957.80,999.10,971.50,932.20,974.60,833.30,845.50,826.50,772.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,24,27.17,49.50,-1.41,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.10,820.10,898.80,940.50,986.10,986.30,964.80,958.20,999.50,972.00,932.60,975.00,833.70,845.50,826.70,772.80,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,25,27.18,49.49,-1.41,-1.37,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.10,820.10,898.80,940.50,986.10,986.30,964.80,958.20,999.50,972.00,932.60,975.00,833.70,845.80,826.70,773.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,26,27.20,49.50,-1.42,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.40,820.10,899.20,940.50,986.50,986.30,964.80,958.20,999.50,972.00,932.60,975.00,833.70,845.80,826.70,773.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,27,27.22,49.50,-1.41,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.40,820.40,899.20,940.90,986.50,986.70,965.20,958.70,1000.00,972.30,932.90,975.40,834.10,846.10,827.00,773.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,28,27.23,49.49,-1.42,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.40,820.40,899.20,940.90,986.50,986.70,965.20,958.70,1000.00,972.30,932.90,975.40,834.10,846.10,827.00,773.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,29,27.25,49.50,-1.40,-1.36,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.60,820.80,899.50,941.20,986.90,987.10,965.20,958.70,1000.00,972.30,932.90,975.40,834.10,846.10,827.00,773.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,30,27.27,49.53,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,768.60,820.80,899.50,941.20,986.90,987.10,965.60,959.10,1000.30,972.70,933.40,975.70,834.40,846.50,827.30,773.70,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,31,27.28,49.51,-1.39,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,768.60,820.80,899.50,941.20,986.90,987.10,965.60,959.10,1000.30,972.70,933.40,975.70,834.40,846.50,827.30,773.70,1448.50,1448.50,0.005,4.860,87.000
2025-11-04-,22,58,32,27.30,49.51,-1.41,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,768.90,821.10,899.90,941.70,987.30,987.50,965.60,959.10,1000.30,972.70,933.40,975.70,834.40,846.50,827.30,773.70,1448.50,1448.50,0.005,4.860,87.000
2025-11-04-,22,58,33,27.32,49.51,-1.41,-1.37,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,768.90,821.10,899.90,941.70,987.30,987.50,966.00,959.50,1000.80,973.20,933.70,976.00,834.80,846.80,827.50,773.90,1448.50,1448.50,0.005,4.860,87.000
2025-11-04-,22,58,34,27.33,49.50,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,768.90,821.10,899.90,941.70,987.30,987.50,966.00,959.50,1000.80,973.20,933.70,976.00,834.80,846.80,827.50,773.90,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,35,27.35,49.50,-1.41,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,769.20,821.40,900.20,942.00,987.70,987.90,966.50,959.50,1001.20,973.20,934.20,976.00,834.80,846.80,827.50,773.90,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,36,27.37,49.51,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,769.20,821.40,900.20,942.00,987.70,987.90,966.50,959.90,1001.20,973.50,934.20,976.40,835.20,847.10,827.80,774.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,37,27.38,49.51,-1.42,-1.36,-0.91,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,769.20,821.40,900.20,942.00,987.70,987.90,966.50,959.90,1001.20,973.50,934.20,976.40,835.20,847.10,827.80,774.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,38,27.40,49.50,-1.42,-1.35,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,769.50,821.70,900.50,942.40,988.00,988.20,966.90,959.90,1001.50,973.50,934.50,976.40,835.20,847.10,827.80,774.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,39,27.42,49.50,-1.42,-1.35,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,769.50,821.70,900.50,942.40,988.00,988.20,966.90,960.40,1001.50,973.90,934.50,976.70,835.60,847.50,828.10,774.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,40,27.43,49.50,-1.41,-1.37,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,769.50,821.70,900.50,942.40,988.00,988.20,966.90,960.40,1001.50,973.90,934.50,976.70,835.60,847.50,828.10,774.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,41,27.45,49.51,-1.41,-1.36,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,769.70,822.00,900.90,942.80,988.40,988.70,967.30,960.80,1002.00,974.30,935.00,977.10,835.60,847.50,828.10,774.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,42,27.47,49.50,-1.41,-1.35,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,769.70,822.00,900.90,942.80,988.40,988.70,967.30,960.80,1002.00,974.30,935.00,977.10,836.00,847.80,828.40,774.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,43,27.48,49.50,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,769.70,822.00,900.90,942.80,988.40,988.70,967.30,960.80,1002.00,974.30,935.00,977.10,836.00,847.80,828.40,774.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,44,27.50,49.51,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,770.10,822.30,901.30,943.10,988.80,989.10,967.70,961.20,1002.40,974.70,935.40,977.40,836.40,847.80,828.60,774.60,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,45,27.52,49.49,-1.42,-1.37,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,770.10,822.30,901.30,943.10,988.80,989.10,967.70,961.20,1002.40,974.70,935.40,977.40,836.40,848.10,828.60,774.90,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,46,27.53,49.51,-1.42,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,770.10,822.30,901.30,943.10,988.80,989.10,967.70,961.20,1002.40,974.70,935.40,977.40,836.40,848.10,828.60,774.90,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,47,27.55,49.51,-1.41,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,770.30,822.60,901.60,943.50,989.10,989.40,968.10,961.70,1002.80,975.10,935.70,977.80,836.80,848.10,828.90,774.90,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,48,27.57,49.50,-1.41,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,100.00,0.00,90.00,770.30,822.60,901.60,943.50,989.10,989.40,968.10,961.70,1002.80,975.10,935.70,977.80,836.80,848.40,828.90,775.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,49,27.58,49.50,-1.41,-1.35,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,770.60,822.60,901.90,943.50,989.50,989.40,968.10,961.70,1002.80,975.10,935.70,977.80,836.80,848.40,828.90,775.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,50,27.60,49.51,-1.41,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,770.60,823.00,901.90,943.80,989.50,989.90,968.50,962.10,1003.20,975.50,936.20,978.10,837.10,848.40,829.20,775.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,51,27.62,49.51,-1.41,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.00,99.90,0.00,90.00,770.60,823.00,901.90,943.80,989.50,989.90,968.50,962.10,1003.20,975.50,936.20,978.10,837.10,848.80,829.20,775.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,52,27.63,49.54,-1.41,-1.37,-0.87,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,770.90,823.00,902.30,943.80,990.00,989.90,968.50,962.10,1003.20,975.50,936.20,978.10,837.10,848.80,829.20,775.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,53,27.65,49.51,-1.42,-1.37,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,770.90,823.20,902.30,944.20,990.00,990.30,969.00,962.60,1003.60,975.90,936.50,978.50,837.50,849.10,829.40,775.70,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,54,27.67,49.50,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,770.90,823.20,902.30,944.20,990.00,990.30,969.00,962.60,1003.60,975.90,936.50,978.50,837.50,849.10,829.40,775.70,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,55,27.68,49.51,-1.42,-1.37,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,771.20,823.60,902.70,944.60,990.30,990.60,969.00,962.60,1003.60,975.90,936.50,978.50,837.50,849.10,829.40,775.70,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,56,27.70,49.49,-1.42,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,771.20,823.60,902.70,944.60,990.30,990.60,969.40,963.00,1004.00,976.30,936.90,978.90,837.90,849.50,829.70,775.90,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,57,27.72,49.50,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,771.20,823.60,902.70,944.60,990.30,990.60,969.40,963.00,1004.00,976.30,936.90,978.90,837.90,849.50,829.70,775.90,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,58,58,27.73,49.50,-1.42,-1.36,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,771.40,823.80,903.00,945.00,990.70,991.10,969.40,963.00,1004.00,976.30,936.90,978.90,837.90,849.50,829.70,775.90,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,58,59,27.75,49.51,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,771.40,823.80,903.00,945.00,990.70,991.10,969.80,963.40,1004.40,976.70,937.30,979.20,838.30,849.80,829.90,776.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,59, 0,27.77,49.52,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,771.40,823.80,903.00,945.00,990.70,991.10,969.80,963.40,1004.40,976.70,937.30,979.20,838.30,849.80,829.90,776.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,59, 1,27.78,49.54,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,771.70,824.20,903.30,945.40,991.10,991.40,969.80,963.40,1004.40,976.70,937.30,979.20,838.30,849.80,829.90,776.10,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,59, 2,27.80,49.49,-1.41,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,771.70,824.20,903.30,945.40,991.10,991.40,970.20,963.80,1004.80,977.10,937.70,979.60,838.70,850.10,830.20,776.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,59, 3,27.82,49.53,-1.42,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,100.10,100.00,0.00,90.00,771.70,824.20,903.30,945.40,991.10,991.40,970.20,963.80,1004.80,977.10,937.70,979.60,838.70,850.10,830.20,776.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,59, 4,27.83,49.50,-1.41,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,772.00,824.40,903.70,945.70,991.40,991.80,970.60,963.80,1005.20,977.10,938.10,979.60,838.70,850.10,830.20,776.40,1448.50,1448.50,0.006,4.860,87.000
2025-11-04-,22,59, 5,27.85,49.50,-1.41,-1.36,-0.88,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,772.00,824.40,903.70,945.70,991.40,991.80,970.60,964.30,1005.20,977.50,938.10,979.90,839.00,850.40,830.40,776.60,1448.50,1448.50,0.006,4.850,87.000
2025-11-04-,22,59, 6,27.87,49.53,-1.41,-1.36,-0.89,-0.08,-0.40,200.00,100.00,0.00,100.10,99.90,0.00,90.00,772.00,824.40,903.70,945.70,991.40,991.80,970.60,964.30,1005.20,977.50,938.10,979.90,839.00,850.40,830.40,776.60,1448.50,1448.50,0.006,4.860,87.000
